census_profile_id,agency_id,agency_name,driver_race,population,stops,stop_rate,baseline_rate,stop_rate_ratio,times_likely,url
1600000US3735880,139,Kings Mountain Police Department,White,7911,1273,0.1609151813929971,0.1609151813929971,0.0,1.0,https://nccopwatch.org/agencies/139/search-rate
1600000US3739700,154,Lumberton Police Department,White,8019,733,0.09140790622272103,0.09140790622272103,0.0,1.0,https://nccopwatch.org/agencies/154/search-rate
1600000US3735920,140,Kinston Police Department,White,5679,952,0.16763514703292834,0.16763514703292834,0.0,1.0,https://nccopwatch.org/agencies/140/search-rate
1600000US3736060,141,Kitty Hawk Police Department,White,3249,1806,0.5558633425669437,0.5558633425669437,0.0,1.0,https://nccopwatch.org/agencies/141/search-rate
1600000US3736220,143,Kure Beach Police Department,White,2078,81,0.03897978825794033,0.03897978825794033,0.0,1.0,https://nccopwatch.org/agencies/143/search-rate
1600000US3738680,153,Littleton Police Department,White,274,61,0.22262773722627738,0.22262773722627738,0.0,1.0,https://nccopwatch.org/agencies/153/search-rate
1600000US3736500,144,Lake Lure Police Department,White,1344,524,0.3898809523809524,0.3898809523809524,0.0,1.0,https://nccopwatch.org/agencies/144/search-rate
1600000US3738320,152,Lincolnton Police Department,White,6773,574,0.08474826517053005,0.08474826517053005,0.0,1.0,https://nccopwatch.org/agencies/152/search-rate
1600000US3737220,145,Laurinburg Police Department,White,6181,287,0.0464326160815402,0.0464326160815402,0.0,1.0,https://nccopwatch.org/agencies/145/search-rate
1600000US3738060,150,Lexington Police Department,White,9181,2569,0.2798170133972334,0.2798170133972334,0.0,1.0,https://nccopwatch.org/agencies/150/search-rate
1600000US3737680,147,Leland Police Department,White,14211,1053,0.0740975300823306,0.0740975300823306,0.0,1.0,https://nccopwatch.org/agencies/147/search-rate
0500000US37071,97,Gaston County Police Department,Hispanic,14393,393,0.02730493990134093,0.027337269832391584,-0.0011826320349059508,0.998817367965094,https://nccopwatch.org/agencies/97/search-rate
1600000US3766040,266,Surf City Police Department,Hispanic,149,59,0.3959731543624161,0.3975571315996848,-0.00398427574646978,0.9960157242535302,https://nccopwatch.org/agencies/266/search-rate
0500000US37117,162,Martin County Sheriff's Office,Other,299,3,0.010033444816053512,0.010172014555077737,-0.01362264458764986,0.9863773554123502,https://nccopwatch.org/agencies/162/search-rate
1600000US3743580,288,Village of Misenheimer Police Department,Hispanic,43,31,0.7209302325581395,0.7313432835820896,-0.01423825344091132,0.9857617465590887,https://nccopwatch.org/agencies/288/search-rate
1600000US3715320,68,Creedmoor Police Department,Native American,22,3,0.13636363636363635,0.13884156729131175,-0.01784718349135532,0.9821528165086447,https://nccopwatch.org/agencies/68/search-rate
1600000US3709800,41,Cameron Police Department,Black,94,6,0.06382978723404255,0.06504065040650407,-0.018617021276595924,0.9813829787234041,https://nccopwatch.org/agencies/41/search-rate
1600000US3706500,27,Blowing Rock Police Department,Other,11,10,0.9090909090909091,0.9264305177111717,-0.01871657754010701,0.981283422459893,https://nccopwatch.org/agencies/27/search-rate
1600000US3767420,272,Thomasville Police Department,Asian,210,17,0.08095238095238096,0.08266890474192194,-0.020763838530335886,0.9792361614696641,https://nccopwatch.org/agencies/272/search-rate
1600000US3721360,87,Enfield Police Department,Other,25,5,0.2,0.20434782608695654,-0.02127659574468086,0.9787234042553191,https://nccopwatch.org/agencies/87/search-rate
0500000US37155,234,Robeson County Sheriff's Office,Native American,49892,391,0.007836927763970176,0.008007564341222705,-0.02130942318803444,0.9786905768119656,https://nccopwatch.org/agencies/234/search-rate
1600000US3745880,184,Nags Head Police Department,Hispanic,158,90,0.569620253164557,0.5822543792840823,-0.021698636487817814,0.9783013635121822,https://nccopwatch.org/agencies/184/search-rate
1600000US3725580,99,Gastonia Police Department,Hispanic,7612,533,0.07002101944298476,0.0715841746503947,-0.021836603062675868,0.9781633969373241,https://nccopwatch.org/agencies/99/search-rate
0500000US37101,132,Johnston County Sheriff's Office,Native American,631,10,0.01584786053882726,0.016213104541404136,-0.022527702923529347,0.9774722970764707,https://nccopwatch.org/agencies/132/search-rate
0500000US37139,212,Pasquotank County Sheriff's Office,Black,14728,198,0.013443780554046714,0.013762092928191852,-0.02312964865199175,0.9768703513480083,https://nccopwatch.org/agencies/212/search-rate
1600000US3710500,43,Carolina Beach Police Department,Other,131,23,0.17557251908396945,0.18002788428023703,-0.02474819505922879,0.9752518049407712,https://nccopwatch.org/agencies/43/search-rate
0500000US37093,121,Hoke County Sheriff's Office,Hispanic,6536,140,0.021419828641370868,0.02196928276753318,-0.025010107611446914,0.974989892388553,https://nccopwatch.org/agencies/121/search-rate
1600000US3727280,102,Graham Police Department,Hispanic,2919,432,0.14799588900308325,0.15195121951219512,-0.026030264987734624,0.9739697350122654,https://nccopwatch.org/agencies/102/search-rate
1600000US3764420,256,Stallings Police Department,Asian,432,45,0.10416666666666667,0.10712716407417172,-0.02763535684987692,0.972364643150123,https://nccopwatch.org/agencies/256/search-rate
0500000US37057,72,Davidson County Sheriff's Office,Other,2705,24,0.0088724584103512,0.00913996754594513,-0.029268061866653726,0.9707319381333462,https://nccopwatch.org/agencies/72/search-rate
0500000US37045,60,Cleveland County Sheriff's Office,Asian,898,8,0.008908685968819599,0.009189001044204665,-0.0305055004386854,0.9694944995613146,https://nccopwatch.org/agencies/60/search-rate
1600000US3741060,159,Manteo Police Department,Asian,9,2,0.2222222222222222,0.23006833712984054,-0.034103410341034125,0.9658965896589659,https://nccopwatch.org/agencies/159/search-rate
0500000US37165,246,Scotland County Sheriff's Office,Black,13696,62,0.004526869158878504,0.004696325442660405,-0.0360827386966407,0.9639172613033593,https://nccopwatch.org/agencies/246/search-rate
1600000US3774540,308,Wilson Police Department,Native American,104,9,0.08653846153846154,0.08983575589022406,-0.03670358554996408,0.9632964144500359,https://nccopwatch.org/agencies/308/search-rate
0500000US37103,133,Jones County Sheriff's Office,Black,2997,82,0.027360694027360695,0.028444590595198948,-0.038105542922498584,0.9618944570775014,https://nccopwatch.org/agencies/133/search-rate
1600000US3756900,231,Roanoke Rapids Police Department,Native American,87,12,0.13793103448275862,0.1434947556349029,-0.03877299297474117,0.9612270070252589,https://nccopwatch.org/agencies/231/search-rate
1600000US3706000,25,Biscoe Police Department,Black,453,82,0.18101545253863136,0.18900804289544235,-0.04228703834170922,0.9577129616582908,https://nccopwatch.org/agencies/25/search-rate
0500000US37053,70,Currituck County Sheriff's Office,Hispanic,936,145,0.15491452991452992,0.1618983355825461,-0.04313698249513745,0.9568630175048626,https://nccopwatch.org/agencies/70/search-rate
0500000US37039,54,Cherokee County Sheriff's Office,Hispanic,805,7,0.008695652173913044,0.009089112823552658,-0.04328922495274108,0.9567107750472589,https://nccopwatch.org/agencies/54/search-rate
0500000US37175,274,Transylvania County Sheriff's Office,Native American,102,1,0.00980392156862745,0.010272352503885923,-0.04560113519091848,0.9543988648090815,https://nccopwatch.org/agencies/274/search-rate
1600000US3761200,250,Shelby Police Department,Native American,28,3,0.10714285714285714,0.11245122383824051,-0.04720594862550701,0.952794051374493,https://nccopwatch.org/agencies/250/search-rate
1600000US3752140,220,Pinetops Police Department,Black,788,268,0.3401015228426396,0.35714285714285715,-0.0477157360406091,0.9522842639593909,https://nccopwatch.org/agencies/220/search-rate
1600000US3751820,217,Pilot Mountain Police Department,Black,132,24,0.18181818181818182,0.19124911785462245,-0.04931231130493126,0.9506876886950687,https://nccopwatch.org/agencies/217/search-rate
1600000US3743580,288,Village of Misenheimer Police Department,Other,13,9,0.6923076923076923,0.7313432835820896,-0.05337519623233911,0.9466248037676609,https://nccopwatch.org/agencies/288/search-rate
0500000US37019,31,Brunswick County Sheriff's Office,Asian,673,5,0.007429420505200594,0.007869686943242556,-0.05594459363088191,0.9440554063691181,https://nccopwatch.org/agencies/31/search-rate
1600000US3710620,44,Carrboro Police Department,Native American,77,7,0.09090909090909091,0.09631209996952149,-0.05609896432681242,0.9439010356731876,https://nccopwatch.org/agencies/44/search-rate
1600000US3770540,291,Wake Forest Police Department,Asian,839,126,0.1501787842669845,0.15926756352765323,-0.05706610347618375,0.9429338965238162,https://nccopwatch.org/agencies/291/search-rate
1600000US3730660,114,Henderson Police Department,Black,9304,1308,0.14058469475494412,0.1495594189092641,-0.06000774956049306,0.939992250439507,https://nccopwatch.org/agencies/114/search-rate
1600000US3758720,241,Saint Pauls Police Department,Other,53,7,0.1320754716981132,0.1406570841889117,-0.0610108800440711,0.9389891199559289,https://nccopwatch.org/agencies/241/search-rate
1600000US3722360,88,Fairmont Department of Public Safety,Black,1524,175,0.11482939632545931,0.12364760432766615,-0.07131725721784782,0.9286827427821522,https://nccopwatch.org/agencies/88/search-rate
0500000US37091,116,Hertford County Sheriff's Office,Hispanic,861,12,0.013937282229965157,0.015008197755076303,-0.07135537141685946,0.9286446285831406,https://nccopwatch.org/agencies/116/search-rate
1600000US3751080,213,Pembroke Police Department,Black,547,31,0.056672760511883,0.061124694376528114,-0.07283363802559413,0.9271663619744058,https://nccopwatch.org/agencies/213/search-rate
1600000US3764260,255,Spruce Pine Police Department,Hispanic,263,16,0.060836501901140684,0.06567901234567901,-0.07372995225706848,0.9262700477429315,https://nccopwatch.org/agencies/255/search-rate
1600000US3732260,124,Holly Springs Police Department,Asian,1248,164,0.13141025641025642,0.14190174054702906,-0.0739348516538848,0.9260651483461152,https://nccopwatch.org/agencies/124/search-rate
1600000US3751940,218,Pinehurst Police Department,Asian,213,23,0.107981220657277,0.11671697570792008,-0.07484562547699992,0.9251543745230001,https://nccopwatch.org/agencies/218/search-rate
1600000US3721360,87,Enfield Police Department,Black,2157,407,0.18868799258229021,0.20434782608695654,-0.07663322778879263,0.9233667722112073,https://nccopwatch.org/agencies/87/search-rate
1600000US3757640,237,Rolesville Police Department,Asian,106,15,0.14150943396226415,0.15392615704628185,-0.0806667516573177,0.9193332483426823,https://nccopwatch.org/agencies/237/search-rate
1600000US3770380,289,Wadesboro Police Department,Native American,17,3,0.17647058823529413,0.1928374655647383,-0.0848739495798319,0.9151260504201681,https://nccopwatch.org/agencies/289/search-rate
1600000US3726880,101,Goldsboro Police Department,Black,18884,2895,0.15330438466426605,0.16783653096240836,-0.08658512074106911,0.913414879258931,https://nccopwatch.org/agencies/101/search-rate
0500000US37123,173,Montgomery County Sheriff's Office,Other,391,3,0.0076726342710997444,0.00841799709724238,-0.08854396331246145,0.9114560366875386,https://nccopwatch.org/agencies/173/search-rate
1600000US3773300,303,White Lake Police Department,Other,18,3,0.16666666666666666,0.182883939038687,-0.08867521367521376,0.9113247863247862,https://nccopwatch.org/agencies/303/search-rate
1600000US3735540,137,Kenly Police Department,Black,667,158,0.2368815592203898,0.26082251082251084,-0.0917902044828209,0.9082097955171791,https://nccopwatch.org/agencies/137/search-rate
1600000US3720700,86,Elk Park Police Department,Hispanic,12,1,0.08333333333333333,0.09181636726546906,-0.09239130434782611,0.9076086956521738,https://nccopwatch.org/agencies/86/search-rate
1600000US3759280,245,Sanford Police Department,Hispanic,7460,439,0.05884718498659518,0.06488956587966489,-0.0931179121197246,0.9068820878802754,https://nccopwatch.org/agencies/245/search-rate
0500000US37083,109,Halifax County Sheriff's Office,Other,1527,21,0.0137524557956778,0.015177562748661525,-0.09389563901551996,0.90610436098448,https://nccopwatch.org/agencies/109/search-rate
1600000US3771780,300,Weldon Police Department,Other,15,4,0.26666666666666666,0.2951219512195122,-0.09641873278236911,0.9035812672176309,https://nccopwatch.org/agencies/300/search-rate
1600000US3718060,76,Duck Police Department,Asian,7,7,1.0,1.1102514506769825,-0.09930313588850166,0.9006968641114983,https://nccopwatch.org/agencies/76/search-rate
0500000US37165,246,Scotland County Sheriff's Office,Native American,3793,16,0.004218296862641709,0.004696325442660405,-0.10178778831560269,0.8982122116843974,https://nccopwatch.org/agencies/246/search-rate
1600000US3702140,13,Asheville Police Department,Hispanic,5465,393,0.07191216834400732,0.08013573862968622,-0.10262050898015286,0.8973794910198472,https://nccopwatch.org/agencies/13/search-rate
1600000US3708860,33,Bunn Police Department,Other,14,5,0.35714285714285715,0.39920948616600793,-0.10537482319660542,0.8946251768033946,https://nccopwatch.org/agencies/33/search-rate
0500000US37025,38,Cabarrus County Sheriff's Office,Asian,6195,137,0.022114608555286523,0.02484972989424028,-0.11006644138967922,0.8899335586103208,https://nccopwatch.org/agencies/38/search-rate
0500000US37149,224,Polk County Sheriff's Office,Other,267,8,0.0299625468164794,0.03383394729385095,-0.11442355347273188,0.8855764465272681,https://nccopwatch.org/agencies/224/search-rate
0500000US37009,12,Ashe County Sheriff's Office,Other,227,2,0.00881057268722467,0.00995584102769972,-0.11503481597271559,0.8849651840272844,https://nccopwatch.org/agencies/12/search-rate
1600000US3742240,167,Mebane Police Department,Native American,22,4,0.18181818181818182,0.20625698324022346,-0.11848714665616068,0.8815128533438393,https://nccopwatch.org/agencies/167/search-rate
0500000US37167,257,Stanly County Sheriff's Office,Asian,1152,9,0.0078125,0.008891129032258065,-0.12131519274376426,0.8786848072562358,https://nccopwatch.org/agencies/257/search-rate
0500000US37035,50,Catawba County Sheriff's Office,Native American,326,2,0.006134969325153374,0.006991952973882753,-0.12256713566731568,0.8774328643326843,https://nccopwatch.org/agencies/50/search-rate
0500000US37067,92,Forsyth County Sheriff's Office,Native American,803,18,0.0224159402241594,0.025593662521661304,-0.12416051414339092,0.8758394858566091,https://nccopwatch.org/agencies/92/search-rate
1600000US3760800,248,Shallotte Police Department,Native American,24,3,0.125,0.14285714285714285,-0.12499999999999994,0.875,https://nccopwatch.org/agencies/248/search-rate
1600000US3731060,117,Hickory Police Department,Native American,82,12,0.14634146341463414,0.1673172847538495,-0.12536553751798057,0.8746344624820195,https://nccopwatch.org/agencies/117/search-rate
0500000US37099,130,Jackson County Sheriff's Office,Other,1063,6,0.005644402634054563,0.006488240064882401,-0.1300564440263405,0.8699435559736595,https://nccopwatch.org/agencies/130/search-rate
1600000US3741060,159,Manteo Police Department,Native American,5,1,0.2,0.23006833712984054,-0.13069306930693061,0.8693069306930694,https://nccopwatch.org/agencies/159/search-rate
0500000US37149,224,Polk County Sheriff's Office,Native American,34,1,0.029411764705882353,0.03383394729385095,-0.13070253226918901,0.869297467730811,https://nccopwatch.org/agencies/224/search-rate
1600000US3709360,37,Butner Public Safety,Hispanic,1069,139,0.13002806361085126,0.1497005988023952,-0.13141253507951353,0.8685874649204864,https://nccopwatch.org/agencies/37/search-rate
1600000US3752660,223,Pittsboro Police Department,Hispanic,364,69,0.18956043956043955,0.21908548707753478,-0.1347649628048902,0.8652350371951099,https://nccopwatch.org/agencies/223/search-rate
